,num_topic,topic,user,location,language,retweet_count,followers_count,geo_location,created_at,compound,neg,neu,pos
303,9,police revealed charges,Rosemarie_OC,"Richmond, VA",en,14,78,,2020-09-02 16:10:25,-0.6486,0.194,0.806,0.0
304,9,police revealed charges,jaymesueHoo,"Richmond, Virginia ",en,14,869,,2020-09-02 16:10:11,-0.6486,0.194,0.806,0.0
305,9,police revealed charges,AlexBroening,"Richmond, VA",en,14,56,,2020-09-02 14:21:13,-0.6486,0.194,0.806,0.0
306,9,police revealed charges,ternary_logic,Richmond VA,en,14,2485,,2020-09-02 14:17:31,-0.6486,0.194,0.806,0.0
307,9,police revealed charges,mmgtrnnn,"Richmond, VA",en,14,175,,2020-09-02 13:48:32,-0.6486,0.194,0.806,0.0
308,9,police revealed charges,roaddtripping,Virginia,en,14,69,,2020-09-02 13:40:36,-0.6486,0.194,0.806,0.0
309,9,police revealed charges,geoyapti,"Virginia, USA",en,14,624,,2020-09-02 13:40:23,-0.6486,0.194,0.806,0.0
310,9,police revealed charges,Bi0nicgeek,"Richmond, VA",en,14,74,,2020-09-02 13:30:00,-0.6486,0.194,0.806,0.0
311,9,police revealed charges,patrickmwilson,"Richmond, Va.",en,14,8100,,2020-09-02 13:28:43,-0.6486,0.194,0.806,0.0
312,9,police revealed charges,Megan__Pauly,"Richmond, VA",en,14,1454,,2020-09-02 13:03:07,-0.6486,0.194,0.806,0.0
313,9,police revealed charges,ClaiborneY,"Virginia, USA",en,14,652,,2020-09-02 13:02:41,-0.6486,0.194,0.806,0.0
314,9,police revealed charges,myVPM,Central Virginia & Beyond,en,14,9869,,2020-09-02 12:57:08,-0.7506,0.159,0.841,0.0
315,9,police revealed charges,LisaAbeyta,"Albuquerque, New Mexico, USA",en,0,4720,,2020-09-02 01:49:17,-0.9001,0.283,0.661,0.056
316,9,police revealed charges,CHEXNewswatch,"Peterborough, Ontario, Canada",en,0,20817,,2020-09-01 17:40:54,-0.4019,0.101,0.899,0.0
317,10,ronald khalis bell,keelee231,,en,50,359,,2020-09-10 08:03:59,-0.5574,0.184,0.816,0.0
318,10,ronald khalis bell,cellmavin,"Indiana, USA",en,46,1730,,2020-09-10 08:03:51,0.0,0.0,1.0,0.0
319,10,ronald khalis bell,ana_captures,"London, England",en,27,1883,,2020-09-10 08:03:48,0.0,0.0,1.0,0.0
320,10,ronald khalis bell,Davej0hnson0k,UK,en,294,664,,2020-09-10 08:03:47,-0.5574,0.126,0.874,0.0
321,10,ronald khalis bell,elizabethtoni,"Leicester Square, London",en,63,2457,,2020-09-10 08:03:19,0.0,0.0,1.0,0.0
322,10,ronald khalis bell,DerfNerraw,,en,50,10,,2020-09-10 08:02:43,-0.5574,0.184,0.816,0.0
323,10,ronald khalis bell,ifunanya_ileka,,en,44,590,,2020-09-10 08:02:30,0.0,0.0,1.0,0.0
324,10,ronald khalis bell,chocolatbelge1,中途半端な北国,en,27,252,,2020-09-10 08:02:13,0.0,0.0,1.0,0.0
325,10,ronald khalis bell,phendricks71,,en,2,5002,,2020-09-10 08:01:48,-0.6486,0.235,0.765,0.0
326,10,ronald khalis bell,GillJeffery13,Southampton,en,0,6015,,2020-09-10 08:01:13,0.0,0.0,1.0,0.0
327,10,ronald khalis bell,timmedcraft,london,en,0,757,,2020-09-10 08:01:11,0.0,0.0,1.0,0.0
328,10,ronald khalis bell,bozduful,,en,27,70,,2020-09-10 08:00:45,0.0,0.0,1.0,0.0
329,10,ronald khalis bell,tehndrc,"Arizona, USA",en,294,1590,,2020-09-10 08:00:38,-0.5574,0.126,0.874,0.0
330,10,ronald khalis bell,LanceDaly,U - S - A,en,0,686,,2020-09-10 08:00:37,0.0,0.0,1.0,0.0
331,10,ronald khalis bell,Acton_Mainline,...on the dock of the bay,en,1,571,,2020-09-10 08:00:11,0.0,0.0,1.0,0.0
332,10,ronald khalis bell,witch_cass,"Cape Town, South Africa",en,27,1523,,2020-09-10 08:00:07,0.6249,0.0,0.823,0.177
333,10,ronald khalis bell,6NewsCTX,Central Texas,en,0,44095,,2020-09-10 08:00:00,0.25,0.0,0.926,0.074
334,10,ronald khalis bell,RJamarama,,en,27,31,,2020-09-10 07:59:42,0.0,0.0,1.0,0.0
335,10,ronald khalis bell,MTakeshisan,,en,27,164,,2020-09-10 07:59:30,0.0,0.0,1.0,0.0
336,10,ronald khalis bell,NGoetham,"Johannesburg, South Africa",en,8,2741,,2020-09-10 07:59:24,0.4215,0.053,0.833,0.113
337,10,ronald khalis bell,timmedcraft,london,en,27,757,,2020-09-10 07:59:19,0.6249,0.0,0.823,0.177
338,10,ronald khalis bell,dahmirsnana,slidell lousiana,en,0,10,,2020-09-10 07:58:51,0.0,0.0,1.0,0.0
339,10,ronald khalis bell,BoxallMary,worthing england,en,0,1216,,2020-09-10 07:58:36,0.0,0.0,1.0,0.0
340,10,ronald khalis bell,funkybeebop, france,en,40,4,,2020-09-10 07:58:24,0.93,0.0,0.575,0.425
341,10,ronald khalis bell,HorsepowerProd,GLOBAL,en,0,4358,,2020-09-10 07:57:51,0.0,0.0,1.0,0.0
342,10,ronald khalis bell,RestinPeace2018,,en,294,0,,2020-09-10 07:57:41,-0.5574,0.126,0.874,0.0
343,10,ronald khalis bell,Newsic1,,en,0,300,,2020-09-10 07:57:23,0.0,0.0,1.0,0.0
344,10,ronald khalis bell,Phillip70856934,"New York City & New Jersey & Washington, D.C",en,46,267,,2020-09-10 07:57:15,0.0,0.0,1.0,0.0
345,10,ronald khalis bell,Phillip70856934,"New York City & New Jersey & Washington, D.C",en,63,267,,2020-09-10 07:56:51,0.0,0.0,1.0,0.0
346,10,ronald khalis bell,Phillip70856934,"New York City & New Jersey & Washington, D.C",en,12,267,,2020-09-10 07:56:36,0.0,0.0,1.0,0.0
347,10,ronald khalis bell,nekotch,北海道,en,10,752,,2020-09-10 07:56:30,-0.6486,0.223,0.777,0.0
348,10,ronald khalis bell,Phillip70856934,"New York City & New Jersey & Washington, D.C",en,20,267,,2020-09-10 07:56:28,-0.5904,0.434,0.566,0.0
349,10,ronald khalis bell,NOTHlNGFAlLS,deep in my daydreams,en,294,832,,2020-09-10 07:55:48,-0.5574,0.126,0.874,0.0
350,10,ronald khalis bell,Phillip70856934,"New York City & New Jersey & Washington, D.C",en,28,267,,2020-09-10 07:55:38,0.0,0.0,1.0,0.0
351,10,ronald khalis bell,Phillip70856934,"New York City & New Jersey & Washington, D.C",en,62,267,,2020-09-10 07:55:20,-0.5574,0.184,0.816,0.0
352,10,ronald khalis bell,THE49THZONE,559 2pac ifornia,en,50,955,,2020-09-10 07:55:15,-0.5574,0.184,0.816,0.0
353,10,ronald khalis bell,carlosivan65,"Guayaquil, Ecuador",en,1,265,,2020-09-10 07:54:56,-0.6486,0.212,0.788,0.0
354,10,ronald khalis bell,LaurenceRHarvey,United Kingdom,en,27,5434,,2020-09-10 07:54:35,0.6249,0.0,0.823,0.177
355,10,ronald khalis bell,cmac2020,Northern Ireland,en,27,415,,2020-09-10 07:54:34,0.0,0.0,1.0,0.0
356,10,ronald khalis bell,Phillip70856934,"New York City & New Jersey & Washington, D.C",en,14,267,,2020-09-10 07:54:31,0.1613,0.11,0.761,0.129
357,10,ronald khalis bell,Phillip70856934,"New York City & New Jersey & Washington, D.C",en,294,267,,2020-09-10 07:54:27,-0.5574,0.126,0.874,0.0
358,10,ronald khalis bell,OrthoMvelo,🇿🇦,en,44,170,,2020-09-10 07:54:27,0.0,0.0,1.0,0.0
359,10,ronald khalis bell,Phillip70856934,"New York City & New Jersey & Washington, D.C",en,42,267,,2020-09-10 07:54:19,-0.5574,0.141,0.859,0.0
360,10,ronald khalis bell,Phillip70856934,"New York City & New Jersey & Washington, D.C",en,225,267,,2020-09-10 07:54:12,-0.5574,0.126,0.874,0.0
361,10,ronald khalis bell,Hound_sounds,"London, England",en,4,34,,2020-09-10 07:54:07,0.0,0.0,1.0,0.0
362,10,ronald khalis bell,CRose2u,United States,en,2,11430,,2020-09-10 07:54:04,-0.6486,0.235,0.765,0.0
363,10,ronald khalis bell,PaulWatsonUK1,"London, England",en,4,2928,,2020-09-10 07:53:54,0.0,0.0,1.0,0.0
364,10,ronald khalis bell,Miss_Mogapi_,South Africa,en,8,923,,2020-09-10 07:53:47,0.4215,0.053,0.833,0.113
365,10,ronald khalis bell,HeadlinerHub,London,en,4,12317,,2020-09-10 07:53:42,0.0,0.0,1.0,0.0
366,10,ronald khalis bell,richardjourney2,"Sioux Falls, SD",en,3,2102,,2020-09-10 07:53:31,-0.5267,0.172,0.75,0.078
